dtm,prestah0,ta2200h0,ua2200h0,fkl010h0,dkl010h0,gre000h0,rre150h0
2024-01-01T00:00:00.000000+0000,,4.1,97.6,2.2,112,,
2024-01-01T01:00:00.000000+0000,,4.3,99.16666666666667,3.5,114,,
2024-01-01T02:00:00.000000+0000,,4.283333333333332,99.2,5.1,124,,
2024-01-01T03:00:00.000000+0000,,4.750000000000001,98.71666666666668,7.1,123,,
2024-01-01T04:00:00.000000+0000,,5.1,95.69999999999999,6.4,127,,
2024-01-01T05:00:00.000000+0000,,7.25,86.7,5.8,115,,
2024-01-01T06:00:00.000000+0000,,9.35,82.83333333333333,3.9,38,,
2024-01-01T07:00:00.000000+0000,,8.016666666666666,99.26666666666667,4.8,11,,
2024-01-01T08:00:00.000000+0000,,7.75,99.38333333333333,5.4,8,,
2024-01-01T09:00:00.000000+0000,,8.183333333333334,99.31666666666666,3.6,5,,
2024-01-01T10:00:00.000000+0000,,7.866666666666666,99.38333333333333,3.3,356,,
2024-01-01T11:00:00.000000+0000,,7.716666666666666,99.39999999999999,3.3,2,,
2024-01-01T12:00:00.000000+0000,,8.083333333333332,99.39999999999999,2.6,13,,
2024-01-01T13:00:00.000000+0000,,7.616666666666666,99.39999999999999,1.9,30,,
2024-01-01T14:00:00.000000+0000,,7.783333333333332,99.39999999999999,1.8,294,,
2024-01-01T15:00:00.000000+0000,,8.116666666666667,99.36666666666667,1.4,53,,
2024-01-01T16:00:00.000000+0000,,8.033333333333333,99.36666666666666,1.4,299,,
2024-01-01T17:00:00.000000+0000,,7.433333333333333,99.39999999999999,1.6,246,,
2024-01-01T18:00:00.000000+0000,,6.233333333333334,99.35000000000001,2.2,195,,
2024-01-01T19:00:00.000000+0000,,5.366666666666667,99.31666666666666,1.5,125,,
2024-01-01T20:00:00.000000+0000,,5.3999999999999995,99.28333333333335,1.0,141,,
2024-01-01T21:00:00.000000+0000,,5.216666666666666,99.3,1.5,111,,
2024-01-01T22:00:00.000000+0000,,5.116666666666666,99.28333333333335,1.1,63,,
2024-01-01T23:00:00.000000+0000,,5.516666666666667,99.39999999999999,1.3,125,,
2024-01-02T00:00:00.000000+0000,,5.5,99.39999999999999,2.4,135,,
2024-01-02T01:00:00.000000+0000,,6.399999999999999,99.33333333333333,2.0,130,,
2024-01-02T02:00:00.000000+0000,,5.516666666666666,99.3,2.9,117,,
2024-01-02T03:00:00.000000+0000,,5.3500000000000005,99.28333333333332,2.0,124,,
2024-01-02T04:00:00.000000+0000,,5.5,99.28333333333335,1.8,87,,
2024-01-02T05:00:00.000000+0000,,7.116666666666667,98.21666666666665,1.9,127,,
2024-01-02T06:00:00.000000+0000,,8.166666666666666,97.8,1.2,11,,
2024-01-02T07:00:00.000000+0000,,9.0,95.73333333333333,2.2,319,,
2024-01-02T08:00:00.000000+0000,,8.649999999999999,99.28333333333335,3.5,328,,
2024-01-02T09:00:00.000000+0000,,8.699999999999998,99.3,4.4,357,,
