Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2024-03-19T15:32:09.255000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T15:32:09.119000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T15:32:08.740000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-19T15:32:06.763000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-19T15:32:03.899000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-19T15:32:01.236000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-19T15:31:58.641000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-19T15:31:58.166000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T15:31:58.058000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T15:31:57.883000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T15:31:57.543000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-19T13:50:18.243000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-19T13:50:17.873000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T13:50:17.857000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T13:50:17.684000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T13:50:17.162000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-19T13:50:15.325000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-19T13:50:14.582000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-19T13:50:12.621000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-19T13:50:12.601000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-19T13:50:12.242000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T13:50:12.139000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T13:50:11.952000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T07:36:04.426000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-19T07:36:02.773000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-19T07:36:02.445000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T07:36:02.433000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T07:36:02.320000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T07:35:59.718000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-19T07:35:59.250000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T07:35:59.135000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T07:35:58.935000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T07:35:58.535000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-19T07:35:56.677000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-19T07:35:54.015000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-19T06:51:28.052000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T06:51:28.039000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T06:51:27.865000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-19T06:51:27.290000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-19T06:51:24.891000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-19T06:51:22.428000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T06:51:22.343000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-19T06:51:22.124000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T23:42:59.404000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-18T23:42:59.397000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-18T23:42:59.394000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-18T23:42:58.084000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load protected","0000081D","","","Closed"
2024-03-18T23:42:58.045000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-18T23:42:57.902000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-18T23:42:57.892000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-18T23:42:57.890000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-18T23:42:57.871000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-18T23:42:57.865000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-18T23:42:57.852000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-18T22:39:06.837000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T22:39:01.676000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T21:09:01.568000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery OK","00000604","","","Closed"
2024-03-18T21:09:01.412000+00:00,"","info","Output Group 2","","Group is OFF","00000A0F","","","Open"
2024-03-18T21:09:01.360000+00:00,"","info","Output Group 1","","Group is OFF","00000A0F","","","Open"
2024-03-18T21:09:01.324000+00:00,"","info","Output","","Group is OFF","00000A0F","","","Open"
2024-03-18T21:09:00.467000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T21:08:59.881000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load not powered","0000081D","","","Open"
2024-03-18T21:08:59.672000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-18T21:08:56.770000+00:00,"","info","Output Group 2","","Sequential shutdown completed","00001017","","","Closed"
2024-03-18T21:08:56.754000+00:00,"","info","Output Group 1","","Sequential shutdown completed","00001017","","","Closed"
2024-03-18T21:08:56.682000+00:00,"","info","Output","","Sequential shutdown completed","00001017","","","Closed"
2024-03-18T21:08:55.769000+00:00,"","info","Output Group 2","","Sequential shutdown in progress","00001017","","","Open"
2024-03-18T21:08:55.753000+00:00,"","info","Output Group 1","","Sequential shutdown in progress","00001017","","","Open"
2024-03-18T21:08:55.682000+00:00,"","info","Output","","Sequential shutdown in progress","00001017","","","Open"
2024-03-18T21:08:54.805000+00:00,"","warning","Output Group 2","","Immediate shutdown completed","00001032","","","Closed"
2024-03-18T21:08:54.772000+00:00,"","warning","Output Group 1","","Immediate shutdown completed","00001032","","","Closed"
2024-03-18T21:08:54.587000+00:00,"","warning","Output","","Immediate shutdown completed","00001032","","","Closed"
2024-03-18T21:08:52.805000+00:00,"","warning","Output Group 2","","Immediate shutdown in progress","00001032","","","Open"
2024-03-18T21:08:52.773000+00:00,"","warning","Output Group 1","","Immediate shutdown in progress","00001032","","","Open"
2024-03-18T21:08:52.586000+00:00,"","warning","Output","","Immediate shutdown in progress","00001032","","","Open"
2024-03-18T21:08:52.480000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery low","00000604","","","Open"
2024-03-18T20:59:36.721000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-18T20:59:36.618000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-18T20:59:34.229000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-18T20:59:33.974000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T20:59:33.927000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-18T20:59:33.878000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-18T20:59:33.694000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-18T20:59:33.625000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-18T20:59:33.485000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-18T20:59:33.077000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T20:59:32.999000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T20:59:32.705000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T18:42:21.545000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T18:42:10.997000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T12:54:26.791000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:54:26.774000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:54:26.577000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:54:26.062000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-18T12:54:24.287000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T12:54:21.631000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T12:54:21.186000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:54:21.108000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:54:20.920000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:54:20.657000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-18T12:54:18.820000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T12:54:16.081000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T12:47:42.682000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T12:47:39.644000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-18T12:47:39.467000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-18T12:47:39.446000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-18T12:47:39.280000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-18T12:47:39.242000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-18T12:47:39.113000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-18T12:47:38.862000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:47:38.840000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:47:38.796000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T12:47:38.364000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-18T12:47:38.262000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-18T12:46:45.995000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-18T12:46:45.789000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T12:46:45.753000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-18T12:46:45.721000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-18T12:46:45.583000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-18T12:46:45.532000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-18T12:46:45.433000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-18T12:46:45.063000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:46:44.979000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:46:44.793000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T12:46:44.455000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-18T12:46:44.299000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-18T11:07:32.075000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T11:07:26.838000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T11:07:24.198000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T11:07:21.373000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T11:06:34.264000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T11:06:34.249000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T11:06:34.071000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T11:06:33.637000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-18T11:06:28.862000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T11:06:28.773000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T11:06:28.612000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T11:06:28.270000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-18T11:05:39.839000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T11:05:37.160000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-18T11:05:34.582000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-18T11:05:31.618000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-18T09:08:56.438000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-18T09:08:56.013000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T09:08:55.996000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T09:08:55.787000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-18T09:08:55.376000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-18T09:08:53.055000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T09:08:52.948000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T09:08:52.790000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-18T09:08:52.473000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-18T09:08:45.523000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-17T15:19:33.379000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-17T15:19:33.363000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-17T15:19:33.197000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-17T15:19:32.826000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-17T15:19:30.751000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-17T15:19:28.135000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-17T15:19:27.680000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-17T15:19:27.556000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-17T15:19:27.342000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-17T15:19:26.960000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-17T15:19:24.758000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-17T15:19:22.141000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-16T11:14:46.540000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-16T11:14:46.531000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-16T11:14:46.528000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-16T11:14:45.131000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load protected","0000081D","","","Closed"
2024-03-16T11:14:45.093000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-16T11:14:44.967000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-16T11:14:44.957000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-16T11:14:44.950000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-16T11:14:44.933000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-16T11:14:44.927000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-16T11:14:44.913000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-15T17:20:07.238000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-15T17:20:02.303000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-15T15:50:04.235000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery OK","00000604","","","Closed"
2024-03-15T15:50:03.965000+00:00,"","info","Output Group 2","","Group is OFF","00000A0F","","","Open"
2024-03-15T15:50:03.830000+00:00,"","info","Output Group 1","","Group is OFF","00000A0F","","","Open"
2024-03-15T15:50:03.731000+00:00,"","info","Output","","Group is OFF","00000A0F","","","Open"
2024-03-15T15:50:02.833000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-15T15:50:02.232000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load not powered","0000081D","","","Open"
2024-03-15T15:50:01.965000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-15T15:49:58.729000+00:00,"","info","Output Group 2","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T15:49:58.705000+00:00,"","info","Output Group 1","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T15:49:58.566000+00:00,"","info","Output","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T15:49:57.736000+00:00,"","info","Output Group 2","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T15:49:57.708000+00:00,"","info","Output Group 1","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T15:49:57.568000+00:00,"","info","Output","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T15:49:54.642000+00:00,"","warning","Output Group 2","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T15:49:54.213000+00:00,"","warning","Output Group 1","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T15:49:54.021000+00:00,"","warning","Output","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T15:49:52.538000+00:00,"","warning","Output Group 2","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T15:49:52.219000+00:00,"","warning","Output Group 1","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T15:49:52.018000+00:00,"","warning","Output","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T15:49:37.849000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery low","00000604","","","Open"
2024-03-15T15:49:37.687000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-15T15:49:37.683000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-15T15:49:37.672000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-15T15:49:35.625000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load protected","0000081D","","","Closed"
2024-03-15T15:49:35.592000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-15T15:49:35.443000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-15T11:44:29.291000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-15T11:44:21.857000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-15T10:14:22.980000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery OK","00000604","","","Closed"
2024-03-15T10:14:22.830000+00:00,"","info","Output Group 2","","Group is OFF","00000A0F","","","Open"
2024-03-15T10:14:22.780000+00:00,"","info","Output Group 1","","Group is OFF","00000A0F","","","Open"
2024-03-15T10:14:22.738000+00:00,"","info","Output","","Group is OFF","00000A0F","","","Open"
2024-03-15T10:14:21.757000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-15T10:14:21.262000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load not powered","0000081D","","","Open"
2024-03-15T10:14:21.019000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-15T10:14:18.471000+00:00,"","info","Output Group 2","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T10:14:18.442000+00:00,"","info","Output Group 1","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T10:14:18.353000+00:00,"","info","Output","","Sequential shutdown completed","00001017","","","Closed"
2024-03-15T10:14:17.471000+00:00,"","info","Output Group 2","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T10:14:17.447000+00:00,"","info","Output Group 1","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T10:14:17.357000+00:00,"","info","Output","","Sequential shutdown in progress","00001017","","","Open"
2024-03-15T10:14:16.374000+00:00,"","warning","Output Group 2","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T10:14:16.341000+00:00,"","warning","Output Group 1","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T10:14:16.199000+00:00,"","warning","Output","","Immediate shutdown completed","00001032","","","Closed"
2024-03-15T10:14:14.374000+00:00,"","warning","Output Group 2","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T10:14:14.342000+00:00,"","warning","Output Group 1","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T10:14:14.197000+00:00,"","warning","Output","","Immediate shutdown in progress","00001032","","","Open"
2024-03-15T10:14:14.048000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery low","00000604","","","Open"
2024-03-15T10:04:07.157000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-15T10:04:06.942000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-15T10:04:06.877000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-15T10:04:06.828000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-15T10:04:06.647000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-15T10:04:06.559000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-15T10:04:06.426000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-15T10:04:06.022000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-15T10:04:05.932000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-15T10:04:05.751000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-15T10:04:05.413000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-15T10:04:05.264000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-14T11:37:23.403000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-14T11:37:22.943000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T11:37:22.938000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T11:37:22.920000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T11:37:22.514000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
