filename,dte,burst_pressure_hPa,tco_shadoz,tco_shadoz_recalc,tco_shadoz_cams,tco_shadoz_recalc_cams
nairobi_20040317T08_SHADOZV06.dat,2004-03-17,5.480000019073486,240.27999877929688,239.8319654779551,262.1229836684387,261.67495036709687
nairobi_20040324T07_SHADOZV06.dat,2004-03-24,9.989999771118164,202.97999572753906,202.60225188800868,258.16335363905523,257.7856097995248
nairobi_20040324T07_SHADOZV06.dat,2004-03-24,9.989999771118164,202.97999572753906,202.60225188800868,258.16335363905523,257.7856097995248
nairobi_20040324T07_SHADOZV06.dat,2004-03-24,9.989999771118164,202.97999572753906,202.60225188800868,258.16335363905523,257.7856097995248
nairobi_20040331T07_SHADOZV06.dat,2004-03-31,4.159999847412109,261.2699890136719,260.78125067792934,274.54969312628276,274.0609547905402
nairobi_20040407T07_SHADOZV06.dat,2004-04-07,6.619999885559082,231.75999450683594,231.33002417417427,260.57505633891145,260.1450860062498
nairobi_20040414T07_SHADOZV06.dat,2004-04-14,4.079999923706055,246.11000061035156,245.65029548637992,258.5453475080148,258.0856423840432
nairobi_20040421T08_SHADOZV06.dat,2004-04-21,4.5,245.9499969482422,245.80326301843652,260.82289929228625,260.6761653624806
nairobi_20040428T07_SHADOZV06.dat,2004-04-28,18.219999313354492,141.27999877929688,141.01868321666365,255.37339603643576,255.11208047380254
nairobi_20040512T07_SHADOZV06.dat,2004-05-12,8.0600004196167,228.5500030517578,228.11921806008343,267.2983405870589,266.8675555953845
nairobi_20040512T07_SHADOZV06.dat,2004-05-12,8.0600004196167,228.5500030517578,228.11921806008343,267.2983405870589,266.8675555953845
nairobi_20040512T07_SHADOZV06.dat,2004-05-12,8.0600004196167,228.5500030517578,228.11921806008343,267.2983405870589,266.8675555953845
nairobi_20040519T07_SHADOZV06.dat,2004-05-19,20.229999542236328,129.57000732421875,129.5770641432789,254.65723982209903,254.66429664115918
nairobi_20040526T07_SHADOZV06.dat,2004-05-26,17.15999984741211,153.6300048828125,153.49154127511375,259.0819554372251,258.9434918295263
nairobi_20040602T07_SHADOZV06.dat,2004-06-02,19.670000076293945,138.07000732421875,138.113459842236,258.2156784389104,258.25913095692766
nairobi_20040616T08_SHADOZV06.dat,2004-06-16,10.119999885559082,201.22000122070312,200.84220041767625,256.0025899219408,255.62478911891395
nairobi_20040623T08_SHADOZV06.dat,2004-06-23,9.489999771118164,206.92999267578125,206.7526045490434,256.9190558884071,256.74166776166925
nairobi_20040707T08_SHADOZV06.dat,2004-07-07,9.210000038146973,226.57000732421875,226.1417970842652,276.9473391114087,276.51912887145517
nairobi_20040721T07_SHADOZV06.dat,2004-07-21,9.819999694824219,208.83999633789062,208.68025969629429,264.03725280189934,263.877516160303
nairobi_20040729T08_SHADOZV06.dat,2004-07-29,10.199999809265137,204.97999572753906,204.60213354751662,263.16278732453407,262.7849251445116
nairobi_20040804T07_SHADOZV06.dat,2004-08-04,15.130000114440918,157.14999389648438,156.86200908581185,255.56723407283283,255.2792492621603
nairobi_20040818T07_SHADOZV06.dat,2004-08-18,24.68000030517578,116.18000030517578,115.96379790090175,268.6464673178134,268.43026491353936
nairobi_20040825T08_SHADOZV06.dat,2004-08-25,38.54999923706055,77.05999755859375,76.91682415804858,274.75916762385185,274.6159942233067
nairobi_20040901T08_SHADOZV06.dat,2004-09-01,15.180000305175781,163.0399932861328,162.7328354372918,261.97697175210305,261.669813903262
nairobi_20040908T08_SHADOZV06.dat,2004-09-08,15.180000305175781,185.5399932861328,185.59794355506995,284.47697175210305,284.5349220210402
nairobi_20040915T07_SHADOZV06.dat,2004-09-15,7.760000228881836,226.74000549316406,226.31715189908442,266.6433620913545,266.22050849727486
nairobi_20040922T07_SHADOZV06.dat,2004-09-22,9.390000343322754,205.9199981689453,205.5371439171663,259.3584696978683,258.9756154460893
nairobi_20040929T07_SHADOZV06.dat,2004-09-29,5.909999847412109,239.19000244140625,238.7435324905008,264.5151183786856,264.06864842778015
nairobi_20041006T08_SHADOZV06.dat,2004-10-06,4.059999942779541,262.1700134277344,261.6746574021041,274.4738046062942,273.97844858066395
nairobi_20041013T07_SHADOZV06.dat,2004-10-13,4.329999923706055,249.30999755859375,248.99881641987795,263.1481544594997,262.83697332078395
nairobi_20041027T07_SHADOZV06.dat,2004-10-27,5.0,227.3000030517578,226.87012512341346,245.22540415870466,244.7955262303603
nairobi_20041103T08_SHADOZV06.dat,2004-11-03,4.869999885559082,227.55999755859375,227.12867254899706,244.19068770787197,243.75936269827528
nairobi_20041103T08_SHADOZV06.dat,2004-11-03,4.869999885559082,227.55999755859375,227.12867254899706,244.19068770787197,243.75936269827528
nairobi_20041110T07_SHADOZV06.dat,2004-11-10,4.360000133514404,239.0500030517578,238.6078435366813,252.78037216636446,252.33821265128793
nairobi_20041117T08_SHADOZV06.dat,2004-11-17,4.039999961853027,231.35000610351562,230.9163365490922,243.3524972562534,242.91882770182997
nairobi_20041124T08_SHADOZV06.dat,2004-11-24,4.360000133514404,229.63999938964844,229.20960351219833,243.37036850425508,242.93997262680497
nairobi_20041203T09_SHADOZV06.dat,2004-12-03,11.510000228881836,176.60000610351562,176.2697280150313,241.03587182875506,240.70559374027073
nairobi_20041203T09_SHADOZV06.dat,2004-12-03,11.510000228881836,176.60000610351562,176.2697280150313,241.03587182875506,240.70559374027073
nairobi_20041208T09_SHADOZV06.dat,2004-12-08,4.46999979019165,221.8800048828125,221.4660112267458,237.1620482311444,236.7480545750777
nairobi_20041215T08_SHADOZV06.dat,2004-12-15,5.599999904632568,215.6300048828125,215.2117971528867,237.82235638136422,237.40414865143842
nairobi_20041215T08_SHADOZV06.dat,2004-12-15,5.599999904632568,215.6300048828125,215.2117971528867,237.82235638136422,237.40414865143842
nairobi_20050105T08_SHADOZV06.dat,2005-01-05,4.039999961853027,227.25999450683594,226.8409555949877,240.78091311835024,240.361874206502
nairobi_20050112T07_SHADOZV06.dat,2005-01-12,14.920000076293945,141.47999572753906,141.21654275572882,233.02966475121528,232.76621177940504
nairobi_20050126T08_SHADOZV06.dat,2005-01-26,4.480000019073486,222.6699981689453,222.2563630492855,238.86589754908866,238.45226242942886
nairobi_20050202T08_SHADOZV06.dat,2005-02-02,5.050000190734863,220.22000122070312,219.80221773219986,239.60861746033146,239.1908339718282
nairobi_20050209T08_SHADOZV06.dat,2005-02-09,4.909999847412109,220.1199951171875,219.70797094181566,238.60335091582624,238.1913267404544
nairobi_20050217T09_SHADOZV06.dat,2005-02-17,4.639999866485596,224.10000610351562,223.68230817968737,240.86981232046455,240.4521143966363
nairobi_20050223T09_SHADOZV06.dat,2005-02-23,12.609999656677246,162.6699981689453,162.3642159814433,238.62768181228068,238.32189962477867
nairobi_20050302T07_SHADOZV06.dat,2005-03-02,4.590000152587891,223.64999389648438,223.2298061443598,239.08510883727848,238.6649210851539
nairobi_20050309T07_SHADOZV06.dat,2005-03-09,4.340000152587891,225.6199951171875,225.37792831621974,239.57707213030693,239.33500532933917
nairobi_20050316T08_SHADOZV06.dat,2005-03-16,5.059999942779541,227.50999450683594,227.49677819835594,245.8514154045867,245.8381990961067
nairobi_20050316T08_SHADOZV06.dat,2005-03-16,5.059999942779541,227.50999450683594,227.49677819835594,245.8514154045867,245.8381990961067
nairobi_20050322T09_SHADOZV06.dat,2005-03-22,9.529999732971191,193.08999633789062,193.0007059756704,244.63383614391526,244.54454578169504
nairobi_20050406T08_SHADOZV06.dat,2005-04-06,5.039999961853027,216.5,216.00822657218953,233.67313663931154,233.18136321150106
nairobi_20050420T07_SHADOZV06.dat,2005-04-20,4.039999961853027,236.92999267578125,236.63413664777386,248.56418612090562,248.26833009289822
nairobi_20050427T08_SHADOZV06.dat,2005-04-27,16.950000762939453,140.8000030517578,140.54093126241696,246.24974898890844,245.99067719956759
nairobi_20050504T08_SHADOZV06.dat,2005-05-04,4.03000020980835,237.2100067138672,236.7678437765619,249.00351144553903,248.56134850823375
nairobi_20050511T08_SHADOZV06.dat,2005-05-11,4.340000152587891,228.05999755859375,227.80551717788404,241.5247504394346,241.2702700587249
nairobi_20050518T08_SHADOZV06.dat,2005-05-18,9.9399995803833,185.38999938964844,185.05733104686294,236.82896881397454,236.49630047118904
nairobi_20050525T08_SHADOZV06.dat,2005-05-25,4.400000095367432,225.24000549316406,224.8140917546813,239.0353006210451,238.60938688256235
nairobi_20050602T08_SHADOZV06.dat,2005-06-02,3.630000114440918,211.27000427246094,210.87734028652358,221.339831479318,220.94716749338065
nairobi_20050615T08_SHADOZV06.dat,2005-06-15,3.5299999713897705,226.72000122070312,226.50482338946944,236.27584928377743,236.06067145254374
nairobi_20050624T07_SHADOZV06.dat,2005-06-24,6.929999828338623,222.55999755859375,222.14310541878487,252.70968081651995,252.29278867671107
nairobi_20050806T07_SHADOZV06.dat,2005-08-06,4.440000057220459,236.47999572753906,236.04093971539922,251.9600107761471,251.52095476400726
nairobi_20050813T07_SHADOZV06.dat,2005-08-13,3.9600000381469727,245.05999755859375,244.6026440540171,257.5800960455846,257.12274254100794
nairobi_20050818T07_SHADOZV06.dat,2005-08-18,7.110000133514404,217.5500030517578,217.35735029229846,251.64433284225794,251.4516800827986
nairobi_20050822T07_SHADOZV06.dat,2005-08-22,7.480000019073486,219.72999572753906,219.54874965077093,256.5859681672665,256.4047220904984
nairobi_20050824T09_SHADOZV06.dat,2005-08-24,3.759999990463257,245.9499969482422,245.485906770068,257.29093380241375,256.82684362423953
nairobi_20050824T09_SHADOZV06.dat,2005-08-24,3.759999990463257,245.9499969482422,245.485906770068,257.29093380241375,256.82684362423953
nairobi_20050907T08_SHADOZV06.dat,2005-09-07,4.119999885559082,232.6300048828125,232.19047388208546,246.10090815456564,245.6613771538386
nairobi_20050914T08_SHADOZV06.dat,2005-09-14,5.090000152587891,238.80999755859375,238.3573408527068,258.4308165680478,257.9781598621609
nairobi_20050921T07_SHADOZV06.dat,2005-09-21,7.860000133514404,220.0,219.61237357437298,259.45899577398285,259.0713693483558
nairobi_20050928T09_SHADOZV06.dat,2005-09-28,4.190000057220459,245.39999389648438,244.94259310774407,259.29356808257455,258.83616729383425
nairobi_20051005T08_SHADOZV06.dat,2005-10-05,8.770000457763672,216.82000732421875,216.41473558660218,261.85373664921775,261.44846491160115
nairobi_20051012T07_SHADOZV06.dat,2005-10-12,4.369999885559082,247.3300018310547,246.8697197683199,261.82161654511435,261.36133448237956
nairobi_20051019T09_SHADOZV06.dat,2005-10-19,8.010000228881836,212.6699981689453,212.27495265906848,252.04550901036407,251.6504635004872
nairobi_20051026T07_SHADOZV06.dat,2005-10-26,7.869999885559082,210.32000732421875,209.92952879518927,248.66347913900103,248.27300060997158
nairobi_20051103T08_SHADOZV06.dat,2005-11-03,8.90999984741211,193.75999450683594,193.42044183714475,238.99597595983562,238.65642329014443
nairobi_20051110T08_SHADOZV06.dat,2005-11-10,6.929999828338623,213.9199981689453,213.712333653911,245.08923150526914,244.88156699023483
nairobi_20051116T08_SHADOZV06.dat,2005-11-16,6.579999923706055,212.8300018310547,212.4326325306443,241.58196495686377,241.18459565645338
nairobi_20051123T08_SHADOZV06.dat,2005-11-23,7.880000114440918,202.42999267578125,202.05152473204862,240.27797162642287,239.89950368269024
nairobi_20051207T08_SHADOZV06.dat,2005-12-07,4.789999961853027,229.5500030517578,229.117705551481,248.08166278198047,247.64936528170367
nairobi_20051207T08_SHADOZV06.dat,2005-12-07,4.789999961853027,229.5500030517578,229.117705551481,248.08166278198047,247.64936528170367
nairobi_20051207T08_SHADOZV06.dat,2005-12-07,4.789999961853027,229.5500030517578,229.117705551481,248.08166278198047,247.64936528170367
nairobi_20051214T09_SHADOZV06.dat,2005-12-14,6.170000076293945,211.8800048828125,211.4912216001523,239.8218509460523,239.4330676633921
nairobi_20051221T09_SHADOZV06.dat,2005-12-21,4.550000190734863,221.14999389648438,220.7409862293166,238.12763473699528,237.7186270698275
nairobi_20051228T07_SHADOZV06.dat,2005-12-28,4.03000020980835,225.83999633789062,225.4261527253182,239.55601356322643,239.142169950654
nairobi_20060104T08_SHADOZV06.dat,2006-01-04,7.510000228881836,200.89999389648438,200.52531393524114,239.96441377784254,239.5897338165993
nairobi_20060111T08_SHADOZV06.dat,2006-01-11,4.059999942779541,227.02999877929688,226.60191813582475,241.64401817231214,241.21593752884002
nairobi_20060118T08_SHADOZV06.dat,2006-01-18,7.590000152587891,193.08999633789062,192.8580292535919,232.75275928548047,232.52079220118173
nairobi_20060201T08_SHADOZV06.dat,2006-02-01,4.440000057220459,229.8300018310547,229.60684932961215,245.33884041691445,245.1156879154719
nairobi_20060208T09_SHADOZV06.dat,2006-02-08,10.5,180.55999755859375,180.22057695623403,239.69309066706435,239.35367006470463
nairobi_20060215T09_SHADOZV06.dat,2006-02-15,8.800000190734863,199.74000549316406,199.63523961315624,246.16886283566535,246.06409695565753
nairobi_20060222T08_SHADOZV06.dat,2006-02-22,8.600000381469727,198.66000366210938,198.2882885604892,243.60539233183377,243.2336772302136
nairobi_20060222T08_SHADOZV06.dat,2006-02-22,8.600000381469727,198.66000366210938,198.2882885604892,243.60539233183377,243.2336772302136
nairobi_20060301T09_SHADOZV06.dat,2006-03-01,7.909999847412109,209.27999877929688,208.88503360269138,247.85797159656272,247.46300641995725
nairobi_20060315T08_SHADOZV06.dat,2006-03-15,6.0,232.6300048828125,232.19671296088814,257.4979202550654,257.06462833314106
nairobi_20060322T09_SHADOZV06.dat,2006-03-22,7.320000171661377,213.66000366210938,213.2649843636652,247.91742471488607,247.5224054164419
nairobi_20060329T09_SHADOZV06.dat,2006-03-29,9.170000076293945,200.17999267578125,199.813457064132,248.12200012765186,247.7554645160026
nairobi_20060405T09_SHADOZV06.dat,2006-04-05,9.779999732971191,212.25,212.14723504593098,264.05228297817064,263.9495180241016
nairobi_20060412T08_SHADOZV06.dat,2006-04-12,8.630000114440918,214.08999633789062,213.69194287636526,257.2498968827119,256.8518434211865
nairobi_20060419T09_SHADOZV06.dat,2006-04-19,10.029999732971191,210.57000732421875,210.17515765760496,264.2673645004585,263.8725148338447
nairobi_20060426T08_SHADOZV06.dat,2006-04-26,9.989999771118164,208.8300018310547,208.6153145560046,262.2238999354272,262.0092126603771
nairobi_20060503T08_SHADOZV06.dat,2006-05-03,6.860000133514404,229.4199981689453,228.99154403799784,259.0803933003929,258.6519391694455
nairobi_20060510T08_SHADOZV06.dat,2006-05-10,9.720000267028809,215.2899932861328,214.88685124865705,265.41032781494357,265.00718577746784
nairobi_20060517T08_SHADOZV06.dat,2006-05-17,7.53000020980835,233.77000427246094,233.70284126404366,268.0685268971275,268.0013638887102
nairobi_20060517T08_SHADOZV06.dat,2006-05-17,7.53000020980835,233.77000427246094,233.70284126404366,268.0685268971275,268.0013638887102
nairobi_20060524T08_SHADOZV06.dat,2006-05-24,7.650000095367432,222.38999938964844,221.9798911173064,257.53217803718985,257.12206976484777
nairobi_20060531T08_SHADOZV06.dat,2006-05-31,6.349999904632568,237.1199951171875,236.67549073009664,263.34640233172615,262.90189794463527
nairobi_20060623T08_SHADOZV06.dat,2006-06-23,7.610000133514404,227.13999938964844,226.71652634338386,262.7512036062352,262.32773055997063
nairobi_20060705T09_SHADOZV06.dat,2006-07-05,8.430000305175781,237.22000122070312,237.0411594686761,279.91990482781796,279.7410630757909
nairobi_20060712T08_SHADOZV06.dat,2006-07-12,4.320000171661377,260.4700012207031,260.74783857591774,275.1955915769034,275.473428932118
nairobi_20060719T09_SHADOZV06.dat,2006-07-19,4.510000228881836,260.05999755859375,259.5772112303075,275.9004005826372,275.41761425435095
nairobi_20060726T09_SHADOZV06.dat,2006-07-26,118.5199966430664,32.36000061035156,32.27925045311526,272.3982222487226,272.31747209148637
nairobi_20060726T09_SHADOZV06.dat,2006-07-26,118.5199966430664,32.36000061035156,32.27925045311526,272.3982222487226,272.31747209148637
nairobi_20060802T09_SHADOZV06.dat,2006-08-02,121.51000213623047,30.979999542236328,30.950873505048474,272.23750883676985,272.20838279958195
nairobi_20060809T09_SHADOZV06.dat,2006-08-09,7.190000057220459,232.00999450683594,231.57036816983944,266.840770194602,266.4011438576055
nairobi_20060816T09_SHADOZV06.dat,2006-08-16,6.300000190734863,239.0,238.78933466900529,267.1554230621304,266.94475773113567
nairobi_20060823T09_SHADOZV06.dat,2006-08-23,7.510000228881836,225.82000732421875,225.39689511577993,263.11364664159055,262.6905344331517
nairobi_20070102T09_SHADOZV06.dat,2007-01-02,51.91999816894531,30.239999771118164,30.178919624883974,230.88854597507563,230.82746582884144
nairobi_20070110T09_SHADOZV06.dat,2007-01-10,5.059999942779541,214.97000122070312,214.65431711163433,234.95238988184155,234.63670577277276
nairobi_20070117T09_SHADOZV06.dat,2007-01-17,5.699999809265137,212.9199981689453,212.5238845632032,237.1929003720196,236.79678676627753
nairobi_20070124T08_SHADOZV06.dat,2007-01-24,7.440000057220459,194.47000122070312,194.10104459349878,231.23945130275771,230.87049467555337
nairobi_20070131T09_SHADOZV06.dat,2007-01-31,6.590000152587891,207.89999389648438,207.55042858596096,238.44021623484784,238.09065092432442
nairobi_20070207T09_SHADOZV06.dat,2007-02-07,7.059999942779541,187.77999877929688,187.54308280315377,222.21172205245477,221.97480607631167
nairobi_20070214T09_SHADOZV06.dat,2007-02-14,6.099999904632568,200.5,200.12444211202904,227.79494275447823,227.41938486650727
nairobi_20070221T09_SHADOZV06.dat,2007-02-21,4.090000152587891,237.6300048828125,237.18650798450074,251.27548384111228,250.8319869428005
nairobi_20070228T09_SHADOZV06.dat,2007-02-28,4.070000171661377,236.66000366210938,236.2173955441248,250.1824674485872,249.73985933060263
nairobi_20070301T09_SHADOZV06.dat,2007-03-01,7.909999847412109,209.27999877929688,208.88503360269138,248.30435810517545,247.90939292856996
nairobi_20070307T09_SHADOZV06.dat,2007-03-07,4.050000190734863,236.1699981689453,235.7282811263645,248.4464860262194,248.00476898363857
nairobi_20070308T08_SHADOZV06.dat,2007-03-08,7.960000038146973,197.80999755859375,197.44272456059198,232.50105054914744,232.13377755114567
nairobi_20070314T09_SHADOZV06.dat,2007-03-14,10.460000038146973,171.38999938964844,171.07341214295684,230.62915778549305,230.31257053880145
nairobi_20070620T09_SHADOZV06.dat,2007-06-20,14.720000267028809,167.86000061035156,167.54677651978096,253.6014002968926,253.288176206322
nairobi_20070627T09_SHADOZV06.dat,2007-06-27,2.7300000190734863,246.14999389648438,245.68827312605654,251.96033531441344,251.4986145439856
nairobi_20070704T09_SHADOZV06.dat,2007-07-04,15.260000228881836,179.82000732421875,179.47915419169283,271.88635971965243,271.5455065871265
nairobi_20070711T08_SHADOZV06.dat,2007-07-11,5.21999979019165,257.8699951171875,257.3907444141355,278.7568698397546,278.2776191367026
nairobi_20070718T08_SHADOZV06.dat,2007-07-18,4.659999847412109,238.3300018310547,238.17856555468518,255.5559584567402,255.4045221803707
nairobi_20070725T08_SHADOZV06.dat,2007-07-25,10.829999923706055,189.47999572753906,189.12309647951858,249.92576521328533,249.56886596526485
nairobi_20070801T08_SHADOZV06.dat,2007-08-01,8.449999809265137,190.9600067138672,190.59958548831494,235.0481201856127,234.68769896006046
nairobi_20070808T09_SHADOZV06.dat,2007-08-08,9.09000015258789,197.50999450683594,197.14364514306902,243.73650486680356,243.37015550303664
nairobi_20070808T09_SHADOZV06.dat,2007-08-08,9.09000015258789,197.50999450683594,197.14364514306902,243.73650486680356,243.37015550303664
nairobi_20070808T09_SHADOZV06.dat,2007-08-08,9.09000015258789,197.50999450683594,197.14364514306902,243.73650486680356,243.37015550303664
nairobi_20070815T08_SHADOZV06.dat,2007-08-15,6.730000019073486,224.0800018310547,223.6553406790743,255.5369852932872,255.1123241413068
nairobi_20070822T08_SHADOZV06.dat,2007-08-22,6.150000095367432,225.27999877929688,224.85835251371688,252.582406605342,252.160760339762
nairobi_20070905T08_SHADOZV06.dat,2007-09-05,4.409999847412109,235.6999969482422,235.25826562983315,251.04805526055924,250.6063239421502
nairobi_20070913T09_SHADOZV06.dat,2007-09-13,3.9800000190734863,241.32000732421875,240.86327786394753,254.02488914926593,253.5681596889947
nairobi_20070919T08_SHADOZV06.dat,2007-09-19,5.480000019073486,229.66000366210938,229.4735532460158,252.08464896535406,251.89819854926048
nairobi_20070927T08_SHADOZV06.dat,2007-09-27,4.650000095367432,230.7100067138672,230.27266913925013,247.58968676403742,247.15234918942036
nairobi_20071006T09_SHADOZV06.dat,2007-10-06,4.96999979019165,249.25999450683594,248.95313168285682,267.7699668487327,267.4631040247536
nairobi_20080123T08_SHADOZV06.dat,2008-01-23,6.139999866485596,209.9499969482422,209.55593275648403,238.71641890178043,238.32235471002227
nairobi_20080123T08_SHADOZV06.dat,2008-01-23,6.139999866485596,209.9499969482422,209.55593275648403,238.71641890178043,238.32235471002227
nairobi_20080130T07_SHADOZV06.dat,2008-01-30,4.039999961853027,246.36000061035156,245.8938397624662,260.4178318125335,259.95167096464814
nairobi_20080208T07_SHADOZV06.dat,2008-02-08,4.050000190734863,248.7100067138672,248.24302175381243,262.851782455602,262.3847974955472
nairobi_20080215T08_SHADOZV06.dat,2008-02-15,5.210000038146973,222.17999267578125,221.92313752048005,244.21694854515195,243.96009338985075
nairobi_20080220T08_SHADOZV06.dat,2008-02-20,5.090000152587891,222.82000732421875,222.40567521517303,244.00835945196894,243.59402734292323
nairobi_20080227T08_SHADOZV06.dat,2008-02-27,4.360000133514404,252.86000061035156,252.38509479027135,269.0366972676586,268.5617914475784
