DateTimeUTC,AE31_abs_880,AE31_EBC_ug_m_3,AE33_BC1,AE33_BC2,AE33_BC3,AE33_BC4,AE33_BC5,AE33_BC6,AE33_BC7,AE33_Pres,AE33_Temp,AE33_abs_880,AE33_EBC_ug_m_3
2022-12-08 13:00:00,0.84,0.116043956043956,594.142857142857,575.714285714286,582.97619047619,600.380952380952,627.738095238095,0.6695345954133,708.071428571429,101325,21.09999,2.95584307179622,0.408342527971848
2022-12-08 14:00:00,0.54,0.0745996860282575,398.333333333333,360.533333333333,339.266666666667,329.966666666667,332.5,0.292185263801208,317.683333333333,101325,21.099987,1.28993153394056,0.17820090264799
2022-12-08 15:00:00,0.48,0.0663108320251177,321.716666666667,290.616666666667,271.6,259.166666666667,256.583333333333,0.225772993259198,235.766666666667,101325,21.099987,0.996736453195438,0.137696715669071
2022-12-08 16:00:00,0.62,0.0856514913657771,269.45,244.633333333333,230.066666666667,219.466666666667,214.1,0.194945778195497,195.8,101325,21.099987,0.860641304874438,0.118895502086265
2022-12-08 17:00:00,0.4,0.0552590266875981,197.566666666667,180.483333333333,169.816666666667,160.833333333333,157.516666666667,0.144799935637013,143.3,101325,21.099987,0.63925880676113,0.0883120486577385
2022-12-08 18:00:00,0.19,0.0262480376766091,235.1,214.733333333333,203.35,193.933333333333,186.983333333333,0.183185833019769,174.333333333333,101325,21.099987,0.808723819638414,0.111723227830738
2022-12-08 19:00:00,0.17,0.0234850863422292,175.95,157.85,148.9,138.75,133.7,0.132285917640857,123.483333333333,101325,21.099987,0.5840122614031,0.0806798728468961
2022-12-08 20:00:00,NaN,NaN,73.85,73.75,71.5833333333333,69.7166666666667,67.1166666666667,0.0694465159384953,64.8166666666667,101325,21.099987,0.30659058456938,0.0423547432372142
2022-12-08 21:00:00,NaN,NaN,127.966666666667,111.066666666667,104.8,99.05,94.2333333333333,0.102392316545305,91.7333333333333,101325,21.099987,0.452038806566488,0.0624480611897188
2022-12-08 22:00:00,NaN,NaN,126.8,114.316666666667,108.116666666667,102.083333333333,96.6333333333333,0.0997351075590335,89.6833333333333,101325,21.099987,0.440307832803233,0.0608274557090809
2022-12-08 23:00:00,NaN,NaN,12.5333333333333,12.4333333333333,11.6,11.1333333333333,9.85,0.0134296778495332,9.83333333333333,101325,21.099987,0.0592889755061779,0.00819062769944059
2022-12-09 00:00:00,NaN,NaN,2.93333333333333,2.55,2.36666666666667,1.71666666666667,0.6,0.00933613968149368,3.88333333333333,101325,21.099987,0.041216934843867,0.0056940192562956
2022-12-09 01:00:00,NaN,NaN,4,3.4,3.3,2.43333333333333,1.01666666666667,0.0105031571416804,5.1,101325,21.099987,0.0463690516993504,0.00640577166333255
2022-12-09 02:00:00,NaN,NaN,4.18333333333333,3.28333333333333,3.66666666666667,3.41666666666667,1.91666666666667,0.010251799534871,4.85,101325,21.099987,0.0452593649920155,0.00625247114489382
2022-12-09 03:00:00,NaN,NaN,4.56666666666667,4.31666666666667,3.83333333333333,3.58333333333333,2.46666666666667,0.00978499255079627,5.41666666666667,101325,21.099987,0.0431985182498221,0.00596777018207904
2022-12-09 04:00:00,NaN,NaN,11.1666666666667,10.9166666666667,11.6666666666667,11.5833333333333,11.15,0.0172898125255354,14.5166666666667,101325,21.099987,0.0763305927973922,0.0105448856611782
2022-12-09 05:00:00,NaN,NaN,14.7166666666667,14.2666666666667,13.2,13.2833333333333,12.1666666666667,0.0187440958220758,15.7833333333333,101325,21.099987,0.0827509230326868,0.0114318386607165
2022-12-09 06:00:00,NaN,NaN,13.5,10.9833333333333,9.95,9.06666666666667,8.63333333333333,0.0113829087655135,7.71666666666667,101325,21.099987,0.0502529551750225,0.0069423234778681
2022-12-09 07:00:00,0.58,0.0801255886970173,13.0166666666667,11.2333333333333,11.1833333333333,11.2333333333333,10.7833333333333,0.0126396967995607,11.35,101325,21.099987,0.0558013887116969,0.00770882607006173
2022-12-09 08:00:00,0.12,0.0165777080062794,10.4333333333333,10.4666666666667,9.7,10.5166666666667,11.65,0.00193904439538715,6.7,101325,21.099987,0.00856044031372622,0.00118260399938447
2022-12-09 09:00:00,0.17,0.0234850863422292,1.81900910010111,1.75935288169869,1.70273003033367,1.72598584428716,1.82406471183013,0.00156522016103553,1.67542972699697,101325.49,21.09979,0.00691009127911709,0.000954612296016176
2022-12-09 10:00:00,0.43,0.059403453689168,1.04841802492809,0.964046021093001,677.215244487057,1.17114093959732,0.977468839884947,0.000509188002647989,0.847555129434324,101326.81,21.100193,0.00224794930714481,0.000310548726889708
2022-12-09 11:00:00,1.45,0.200313971742543,6.44338498212157,5.41239570917759,4.63528009535161,6.23599523241955,5.81644815256257,0.00418444057905201,5.69368295589988,101325.05,21.099823,0.0184733541472921,0.00255204892458667
2022-12-09 12:00:00,0.59,0.0815070643642072,186,158.8,150.133333333333,139.733333333333,131.2,0.139503471779242,127.683333333333,101325,21.099987,0.615876122570859,0.0850817877334939
2022-12-09 13:00:00,0.46,0.0635478806907378,196.833333333333,170.233333333333,159.633333333333,148.95,139.133333333333,0.155590358615047,135.816666666667,101325,21.099987,0.686896071840291,0.0948930209135724
2022-12-09 14:00:00,0.39,0.0538775510204082,181.9,162.233333333333,152.583333333333,143.533333333333,134.55,0.142178634880286,127.783333333333,101325,21.099987,0.627686359670351,0.0867133432511632
2022-12-09 15:00:00,0.32,0.0442072213500785,146.633333333333,131.983333333333,124.733333333333,118.633333333333,112.4,0.11549882032894,104.983333333333,101325,21.099987,0.509901042020378,0.0704415882225954
2022-12-09 16:00:00,0.24,0.0331554160125589,91.4666666666667,89.5,86.1,82.1,79.1,0.0832711843130148,76.5166666666667,101325,21.099987,0.367623353472798,0.0507862717513442
