dtm,prestah0,ta2200h0,ua2200h0,fkl010h0,dkl010h0,gre000h0,rre150h0
2023-01-01T00:00:00.000000+0000,660.5,3.966666666666667,33.85,8.7,133,0,0.0
2023-01-01T01:00:00.000000+0000,660.2,4.216666666666667,28.13333333333333,11.0,143,0,0.0
2023-01-01T02:00:00.000000+0000,660.4,3.8166666666666664,27.5,11.8,145,0,0.0
2023-01-01T03:00:00.000000+0000,660.7,3.6333333333333333,26.099999999999998,11.3,145,0,0.0
2023-01-01T04:00:00.000000+0000,661.2,3.983333333333333,37.766666666666666,9.4,144,10,0.0
2023-01-01T05:00:00.000000+0000,661.7,6.416666666666667,45.46666666666667,8.0,146,233,0.0
2023-01-01T06:00:00.000000+0000,661.9,9.266666666666667,41.300000000000004,6.6,139,475,0.0
2023-01-01T07:00:00.000000+0000,662.2,8.166666666666666,67.16666666666667,5.7,145,699,0.0
2023-01-01T08:00:00.000000+0000,662.4,9.700000000000001,60.71666666666666,3.3,327,878,0.0
2023-01-01T09:00:00.000000+0000,662.3,9.216666666666665,70.16666666666667,3.3,327,1006,0.0
2023-01-01T10:00:00.000000+0000,662.0,9.449999999999998,71.23333333333335,4.1,299,1085,0.0
2023-01-01T11:00:00.000000+0000,661.5,9.283333333333333,71.88333333333333,4.1,307,777,0.0
2023-01-01T12:00:00.000000+0000,660.9,9.0,75.28333333333333,5.9,300,673,0.0
2023-01-01T13:00:00.000000+0000,660.6,9.283333333333333,73.96666666666667,4.7,283,344,0.0
2023-01-01T14:00:00.000000+0000,660.6,8.133333333333335,81.89999999999999,6.0,271,556,0.0
2023-01-01T15:00:00.000000+0000,660.6,4.866666666666666,80.73333333333335,4.6,266,258,0.0
2023-01-01T16:00:00.000000+0000,660.8,2.55,42.833333333333336,3.0,139,24,0.0
2023-01-01T17:00:00.000000+0000,661.0,4.433333333333334,26.666666666666668,4.9,149,0,0.0
2023-01-01T18:00:00.000000+0000,661.2,4.683333333333334,25.066666666666666,5.9,152,0,0.0
2023-01-01T19:00:00.000000+0000,661.2,5.1499999999999995,31.016666666666666,8.1,141,0,0.0
2023-01-01T20:00:00.000000+0000,660.8,4.533333333333333,40.9,10.6,132,0,0.0
2023-01-01T21:00:00.000000+0000,660.1,3.6333333333333333,52.26666666666666,14.5,131,0,0.0
2023-01-01T22:00:00.000000+0000,659.9,3.0999999999999996,68.39999999999999,12.3,137,0,0.0
2023-01-01T23:00:00.000000+0000,659.5,3.75,64.23333333333333,11.1,129,0,0.0
2023-01-02T00:00:00.000000+0000,659.0,3.1833333333333336,77.36666666666666,11.5,125,0,0.0
2023-01-02T01:00:00.000000+0000,658.9,3.0333333333333337,84.93333333333334,9.8,124,0,0.0
2023-01-02T02:00:00.000000+0000,658.9,3.5499999999999994,81.3,14.3,126,0,0.0
2023-01-02T03:00:00.000000+0000,659.0,3.8333333333333335,85.13333333333334,15.4,128,0,0.0
2023-01-02T04:00:00.000000+0000,659.7,4.066666666666666,86.63333333333333,14.4,124,5,0.0
2023-01-02T05:00:00.000000+0000,660.0,4.733333333333333,77.68333333333332,13.3,129,125,0.0
2023-01-02T06:00:00.000000+0000,660.3,6.516666666666667,68.76666666666667,15.0,130,301,0.0
2023-01-02T07:00:00.000000+0000,661.1,8.383333333333333,59.43333333333333,13.6,121,686,0.0
2023-01-02T08:00:00.000000+0000,661.6,8.966666666666667,54.699999999999996,11.7,115,876,0.0
2023-01-02T09:00:00.000000+0000,661.6,9.5,56.083333333333336,12.4,113,1008,0.0
2023-01-02T10:00:00.000000+0000,661.2,10.183333333333332,55.0,12.8,125,1067,0.0
2023-01-02T11:00:00.000000+0000,660.8,9.450000000000001,61.78333333333333,11.2,124,1059,0.0
2023-01-02T12:00:00.000000+0000,660.2,9.533333333333333,62.36666666666667,10.7,129,929,0.0
2023-01-02T13:00:00.000000+0000,660.1,9.133333333333335,57.06666666666667,11.0,142,779,0.0
2023-01-02T14:00:00.000000+0000,660.0,7.816666666666666,63.75,13.9,135,547,0.0
2023-01-02T15:00:00.000000+0000,660.2,5.916666666666667,71.56666666666666,12.5,130,162,0.0
2023-01-02T16:00:00.000000+0000,661.0,5.016666666666666,86.41666666666667,7.6,143,12,0.0
2023-01-02T17:00:00.000000+0000,660.7,4.6499999999999995,84.06666666666666,13.3,121,0,0.0
2023-01-02T18:00:00.000000+0000,660.7,4.866666666666666,76.63333333333334,16.8,123,0,0.0
2023-01-02T19:00:00.000000+0000,660.6,5.05,79.0,18.8,123,0,0.0
2023-01-02T20:00:00.000000+0000,660.5,4.699999999999999,88.26666666666667,15.8,125,0,0.0
2023-01-02T21:00:00.000000+0000,660.9,5.033333333333333,90.05000000000001,10.8,137,0,0.0
2023-01-02T22:00:00.000000+0000,660.2,5.366666666666667,98.14999999999999,13.2,129,0,0.0
2023-01-02T23:00:00.000000+0000,660.0,5.2,99.28333333333335,9.6,,0,41.8
2023-01-03T00:00:00.000000+0000,659.9,4.8999999999999995,99.25,11.9,110,0,37.8
2023-01-03T01:00:00.000000+0000,659.5,5.433333333333334,98.8,14.1,114,0,0.3
2023-01-03T02:00:00.000000+0000,659.5,4.45,98.11666666666667,11.0,117,0,4.2
2023-01-03T03:00:00.000000+0000,660.3,4.716666666666667,98.3,14.0,120,0,5.1
2023-01-03T04:00:00.000000+0000,659.1,4.733333333333333,98.78333333333335,17.4,125,6,0.9
2023-01-03T05:00:00.000000+0000,661.0,4.716666666666667,98.68333333333334,15.1,,63,43.5
2023-01-03T06:00:00.000000+0000,660.9,5.033333333333334,99.03333333333335,15.5,118,191,0.0
2023-01-03T07:00:00.000000+0000,661.5,5.666666666666667,98.66666666666667,14.0,115,373,20.9
2023-01-03T08:00:00.000000+0000,661.5,6.633333333333334,98.86666666666667,14.3,117,452,0.2
2023-01-03T09:00:00.000000+0000,661.8,7.0,97.43333333333334,15.2,113,862,1.9
2023-01-03T10:00:00.000000+0000,661.4,7.233333333333334,98.08333333333333,10.7,112,834,1.1
2023-01-03T11:00:00.000000+0000,661.3,8.183333333333332,84.58333333333333,8.4,108,614,0.1
2023-01-03T12:00:00.000000+0000,660.6,9.6,68.35000000000001,10.5,131,928,0.0
2023-01-03T13:00:00.000000+0000,660.8,7.866666666666667,82.78333333333332,9.0,132,669,0.0
2023-01-03T14:00:00.000000+0000,661.1,7.283333333333334,75.10000000000001,5.8,133,253,0.0
2023-01-03T15:00:00.000000+0000,660.8,6.050000000000001,76.43333333333334,10.6,134,199,0.0
2023-01-03T16:00:00.000000+0000,661.2,5.3500000000000005,83.78333333333335,9.3,133,14,0.0
2023-01-03T17:00:00.000000+0000,661.5,4.983333333333333,91.5,11.2,131,0,0.0
2023-01-03T18:00:00.000000+0000,661.8,5.166666666666667,91.28333333333335,13.5,118,0,0.0
2023-01-03T19:00:00.000000+0000,661.8,5.066666666666666,93.66666666666667,12.9,117,0,0.0
2023-01-03T20:00:00.000000+0000,661.8,4.449999999999999,98.56666666666666,14.2,118,0,0.0
2023-01-03T21:00:00.000000+0000,661.3,4.183333333333334,98.78333333333335,15.0,116,0,0.0
2023-01-03T22:00:00.000000+0000,661.1,4.300000000000001,99.3,12.8,120,0,0.0
2023-01-03T23:00:00.000000+0000,660.9,4.25,99.3,7.8,115,0,0.0
2023-01-04T00:00:00.000000+0000,660.1,4.3500000000000005,99.3,12.1,110,0,0.0
2023-01-04T01:00:00.000000+0000,659.5,4.266666666666667,99.26666666666667,12.5,118,0,0.0
2023-01-04T02:00:00.000000+0000,659.1,4.083333333333333,99.26666666666667,14.4,125,0,0.0
2023-01-04T03:00:00.000000+0000,659.6,4.2,98.45,12.5,126,0,0.0
2023-01-04T04:00:00.000000+0000,659.7,4.55,95.85000000000001,14.6,126,7,0.0
2023-01-04T05:00:00.000000+0000,660.0,6.599999999999999,84.38333333333334,16.9,134,109,0.0
2023-01-04T06:00:00.000000+0000,660.3,8.016666666666667,78.31666666666668,16.1,137,477,0.0
2023-01-04T07:00:00.000000+0000,661.1,9.116666666666667,71.91666666666667,13.9,135,723,0.0
2023-01-04T08:00:00.000000+0000,661.7,10.333333333333334,67.81666666666666,10.5,145,912,0.0
2023-01-04T09:00:00.000000+0000,661.6,9.483333333333333,76.7,8.0,184,1057,0.0
2023-01-04T10:00:00.000000+0000,661.3,9.083333333333334,81.56666666666666,5.1,165,1046,0.0
2023-01-04T11:00:00.000000+0000,660.8,8.8,76.7,3.6,219,521,0.0
2023-01-04T12:00:00.000000+0000,660.4,8.950000000000001,80.13333333333334,3.1,243,429,0.0
2023-01-04T13:00:00.000000+0000,660.1,7.983333333333333,89.05,2.7,124,294,0.0
2023-01-04T14:00:00.000000+0000,660.1,7.3999999999999995,90.76666666666665,3.5,225,292,0.0
2023-01-04T15:00:00.000000+0000,660.6,5.633333333333334,81.18333333333332,2.5,327,162,0.0
2023-01-04T16:00:00.000000+0000,661.2,4.75,81.6,5.3,156,11,0.0
2023-01-04T17:00:00.000000+0000,661.7,4.3,83.81666666666666,6.7,176,0,0.0
2023-01-04T18:00:00.000000+0000,661.8,3.4166666666666674,83.03333333333332,6.7,151,0,0.0
2023-01-04T19:00:00.000000+0000,661.9,3.2499999999999996,77.94999999999999,8.9,156,0,0.0
2023-01-04T20:00:00.000000+0000,661.5,2.8166666666666664,64.66666666666667,12.8,149,0,0.0
2023-01-04T21:00:00.000000+0000,661.7,3.116666666666667,50.35,9.5,167,0,0.0
2023-01-04T22:00:00.000000+0000,660.7,3.0500000000000003,48.28333333333333,10.6,150,0,0.0
2023-01-04T23:00:00.000000+0000,660.2,3.4166666666666665,50.46666666666666,9.5,152,0,0.0
2023-01-05T00:00:00.000000+0000,659.7,2.8833333333333333,55.583333333333336,9.7,147,0,0.0
2023-01-05T01:00:00.000000+0000,658.8,2.9166666666666665,51.449999999999996,15.4,139,0,0.0
2023-01-05T02:00:00.000000+0000,658.5,3.233333333333333,47.1,16.7,139,0,0.0
2023-01-05T03:00:00.000000+0000,658.8,4.066666666666666,39.583333333333336,14.7,142,0,0.0
2023-01-05T04:00:00.000000+0000,659.6,5.383333333333333,35.25,9.4,149,9,0.0
2023-01-05T05:00:00.000000+0000,660.0,7.900000000000001,38.93333333333333,8.6,148,224,0.0
2023-01-05T06:00:00.000000+0000,660.8,7.383333333333333,64.1,6.7,173,471,0.0
2023-01-05T07:00:00.000000+0000,661.3,7.6000000000000005,74.03333333333335,3.0,301,695,0.0
2023-01-05T08:00:00.000000+0000,661.7,8.4,78.71666666666667,4.6,304,880,0.0
2023-01-05T09:00:00.000000+0000,661.5,9.666666666666668,61.36666666666667,4.7,298,745,0.0
2023-01-05T10:00:00.000000+0000,661.3,8.316666666666666,74.01666666666667,3.4,105,1080,0.0
2023-01-05T11:00:00.000000+0000,660.9,7.266666666666666,84.03333333333333,6.3,301,586,0.0
2023-01-05T12:00:00.000000+0000,660.6,7.183333333333334,91.19999999999999,6.1,281,382,0.0
2023-01-05T13:00:00.000000+0000,660.2,7.0,94.16666666666667,5.0,278,408,0.0
2023-01-05T14:00:00.000000+0000,660.2,6.1000000000000005,99.21666666666668,4.6,275,338,0.0
2023-01-05T15:00:00.000000+0000,660.5,5.133333333333333,99.26666666666667,4.2,269,104,0.0
2023-01-05T16:00:00.000000+0000,660.8,4.366666666666666,99.3,2.7,298,7,0.0
2023-01-05T17:00:00.000000+0000,661.1,2.983333333333333,97.75,1.6,265,0,0.0
2023-01-05T18:00:00.000000+0000,661.4,2.016666666666667,99.05000000000001,1.3,139,0,0.0
2023-01-05T19:00:00.000000+0000,661.7,2.1666666666666665,99.28333333333335,1.0,135,0,0.0
2023-01-05T20:00:00.000000+0000,661.7,1.9833333333333334,99.3,1.2,197,0,0.0
2023-01-05T21:00:00.000000+0000,661.6,2.766666666666667,92.91666666666667,1.9,221,0,0.0
2023-01-05T22:00:00.000000+0000,661.3,2.4666666666666663,98.5,1.5,360,0,0.0
2023-01-05T23:00:00.000000+0000,660.8,2.3333333333333335,95.83333333333333,2.4,265,0,0.0
2023-01-06T00:00:00.000000+0000,660.4,3.1166666666666667,83.63333333333333,0.9,225,0,0.0
2023-01-06T01:00:00.000000+0000,660.1,3.4666666666666663,79.26666666666667,1.9,188,0,0.0
2023-01-06T02:00:00.000000+0000,660.2,3.4000000000000004,79.46666666666667,3.8,174,0,0.0
2023-01-06T03:00:00.000000+0000,660.5,3.116666666666667,74.51666666666667,3.3,153,0,0.0
2023-01-06T04:00:00.000000+0000,661.1,4.083333333333333,67.64999999999999,1.9,168,9,0.0
2023-01-06T05:00:00.000000+0000,661.8,5.833333333333333,65.36666666666667,0.5,315,218,0.0
2023-01-06T06:00:00.000000+0000,662.3,6.716666666666666,67.05,1.0,284,462,0.0
2023-01-06T07:00:00.000000+0000,662.7,7.933333333333334,67.51666666666667,3.8,286,689,0.0
2023-01-06T08:00:00.000000+0000,662.8,9.25,49.79999999999999,4.4,274,875,0.0
2023-01-06T09:00:00.000000+0000,662.5,9.6,48.88333333333333,7.2,10,1026,0.0
2023-01-06T10:00:00.000000+0000,662.2,8.933333333333335,58.98333333333334,7.0,328,1060,0.0
2023-01-06T11:00:00.000000+0000,661.7,8.866666666666667,64.45,5.5,357,896,0.0
2023-01-06T12:00:00.000000+0000,661.2,8.033333333333333,73.03333333333335,6.1,18,730,0.0
2023-01-06T13:00:00.000000+0000,660.8,7.183333333333333,79.66666666666667,6.6,38,377,0.0
2023-01-06T14:00:00.000000+0000,660.7,5.883333333333333,87.03333333333335,6.1,53,240,0.0
2023-01-06T15:00:00.000000+0000,661.0,5.683333333333334,84.35000000000001,5.5,72,84,0.0
2023-01-06T16:00:00.000000+0000,661.3,4.383333333333333,89.95,2.5,158,65,0.0
2023-01-06T17:00:00.000000+0000,661.6,4.1,93.48333333333333,0.9,262,0,0.0
2023-01-06T18:00:00.000000+0000,662.1,3.016666666666667,94.46666666666665,2.3,204,0,0.0
2023-01-06T19:00:00.000000+0000,662.3,2.983333333333333,92.56666666666668,1.6,141,0,0.0
2023-01-06T20:00:00.000000+0000,662.6,3.0833333333333335,93.33333333333333,1.9,120,0,0.0
2023-01-06T21:00:00.000000+0000,662.7,3.133333333333333,91.64999999999999,2.8,122,0,0.0
2023-01-06T22:00:00.000000+0000,662.2,3.4166666666666665,89.16666666666667,4.0,192,0,0.0
2023-01-06T23:00:00.000000+0000,661.6,2.3000000000000003,91.66666666666667,2.2,208,0,0.0
2023-01-07T00:00:00.000000+0000,661.0,2.3666666666666667,88.13333333333333,1.2,185,0,0.0
2023-01-07T01:00:00.000000+0000,660.7,3.0499999999999994,82.03333333333335,2.5,189,0,0.0
2023-01-07T02:00:00.000000+0000,660.7,3.016666666666666,80.8,1.8,202,0,0.0
2023-01-07T03:00:00.000000+0000,660.8,2.3166666666666664,82.85000000000001,1.1,225,0,0.0
2023-01-07T04:00:00.000000+0000,661.2,4.1499999999999995,79.33333333333333,1.8,159,8,0.0
2023-01-07T05:00:00.000000+0000,661.7,6.1000000000000005,69.39999999999999,2.3,175,208,0.0
2023-01-07T06:00:00.000000+0000,662.3,6.566666666666667,72.56666666666666,1.5,282,291,0.0
2023-01-07T07:00:00.000000+0000,662.6,7.166666666666665,71.71666666666667,2.7,290,477,0.0
2023-01-07T08:00:00.000000+0000,662.6,7.316666666666666,74.43333333333334,3.7,285,388,0.0
2023-01-07T09:00:00.000000+0000,662.2,7.016666666666667,78.69999999999999,4.2,343,334,0.0
2023-01-07T10:00:00.000000+0000,661.8,7.183333333333334,79.56666666666666,5.0,358,276,0.0
2023-01-07T11:00:00.000000+0000,661.3,7.45,77.36666666666666,4.9,5,191,0.0
2023-01-07T12:00:00.000000+0000,660.8,6.75,86.61666666666667,4.1,4,149,0.0
2023-01-07T13:00:00.000000+0000,660.4,6.8999999999999995,86.36666666666666,4.5,350,168,0.0
2023-01-07T14:00:00.000000+0000,660.2,6.616666666666667,87.68333333333334,6.7,76,129,0.0
2023-01-07T15:00:00.000000+0000,660.4,5.649999999999999,94.66666666666667,4.6,84,68,0.0
2023-01-07T16:00:00.000000+0000,660.6,5.25,91.66666666666664,4.1,99,11,0.0
2023-01-07T17:00:00.000000+0000,661.0,5.383333333333333,87.8,2.6,148,0,0.0
2023-01-07T18:00:00.000000+0000,661.5,3.1999999999999997,93.16666666666667,1.9,131,0,0.0
2023-01-07T19:00:00.000000+0000,661.9,2.983333333333333,93.38333333333333,2.4,164,0,0.0
2023-01-07T20:00:00.000000+0000,662.0,3.3166666666666664,88.76666666666665,6.6,137,0,0.0
2023-01-07T21:00:00.000000+0000,662.0,3.5,84.64999999999999,7.6,141,0,0.0
2023-01-07T22:00:00.000000+0000,661.4,3.1333333333333333,80.75,8.1,138,0,0.0
2023-01-07T23:00:00.000000+0000,661.0,2.8333333333333335,76.91666666666667,6.7,137,0,0.0
2023-01-08T00:00:00.000000+0000,660.4,3.0833333333333335,76.36666666666667,7.9,139,0,0.0
2023-01-08T01:00:00.000000+0000,660.0,2.9166666666666665,74.38333333333334,7.8,138,0,0.0
2023-01-08T02:00:00.000000+0000,660.0,2.8833333333333333,70.56,5.0,153,0,0.0
2023-01-08T03:00:00.000000+0000,660.5,1.9000000000000001,76.01666666666667,1.8,204,0,0.0
2023-01-08T04:00:00.000000+0000,660.7,4.0,77.26666666666667,6.5,138,8,0.0
2023-01-08T05:00:00.000000+0000,661.2,7.366666666666666,65.16666666666667,7.1,136,216,0.0
2023-01-08T06:00:00.000000+0000,661.8,9.016666666666667,57.76666666666666,7.0,117,467,0.0
2023-01-08T07:00:00.000000+0000,662.1,7.816666666666666,66.28333333333333,5.7,98,480,0.0
2023-01-08T08:00:00.000000+0000,662.3,9.566666666666668,63.050000000000004,4.8,80,299,0.0
2023-01-08T09:00:00.000000+0000,661.8,10.033333333333333,66.0,6.3,72,807,0.0
2023-01-08T10:00:00.000000+0000,661.4,9.233333333333333,66.3,8.6,80,544,0.0
2023-01-08T11:00:00.000000+0000,660.9,9.15,68.85000000000001,7.4,86,366,0.0
2023-01-08T12:00:00.000000+0000,660.4,8.700000000000001,73.76666666666667,6.9,76,294,0.0
2023-01-08T13:00:00.000000+0000,660.3,7.083333333333333,97.63333333333333,4.5,31,185,0.0
2023-01-08T14:00:00.000000+0000,660.3,5.316666666666666,99.26666666666667,2.1,309,88,0.0
2023-01-08T15:00:00.000000+0000,660.6,5.05,99.23333333333335,1.8,270,51,0.0
2023-01-08T16:00:00.000000+0000,660.7,3.9333333333333322,97.93333333333334,1.4,233,17,0.0
2023-01-08T17:00:00.000000+0000,661.1,2.9499999999999997,92.46666666666665,2.4,185,0,0.0
2023-01-08T18:00:00.000000+0000,661.8,3.016666666666666,86.85000000000001,2.5,189,0,0.0
2023-01-08T19:00:00.000000+0000,662.3,2.9,70.41666666666667,3.2,153,0,0.0
2023-01-08T20:00:00.000000+0000,662.3,3.466666666666667,63.75,5.2,139,0,0.0
2023-01-08T21:00:00.000000+0000,662.2,4.1499999999999995,60.900000000000006,6.3,137,0,0.0
2023-01-08T22:00:00.000000+0000,661.7,4.05,65.16666666666667,7.3,138,0,0.0
2023-01-08T23:00:00.000000+0000,661.3,2.75,80.08333333333334,5.1,132,0,0.0
2023-01-09T00:00:00.000000+0000,660.8,3.466666666666667,75.75,8.7,136,0,0.0
2023-01-09T01:00:00.000000+0000,660.5,4.333333333333333,59.86666666666667,8.5,144,0,0.0
2023-01-09T02:00:00.000000+0000,660.8,2.65,61.71666666666667,4.3,162,0,0.0
2023-01-09T03:00:00.000000+0000,661.1,3.466666666666667,73.41666666666667,6.0,143,0,0.0
2023-01-09T04:00:00.000000+0000,661.3,5.699999999999999,70.73333333333333,7.8,138,10,0.0
2023-01-09T05:00:00.000000+0000,661.8,9.1,52.63333333333333,6.7,144,214,0.0
2023-01-09T06:00:00.000000+0000,662.3,9.5,58.31666666666667,6.0,110,462,0.0
2023-01-09T07:00:00.000000+0000,662.5,8.283333333333333,80.51666666666667,3.6,320,663,0.0
2023-01-09T08:00:00.000000+0000,662.6,7.8,92.91666666666667,3.9,310,518,0.0
2023-01-09T09:00:00.000000+0000,662.3,7.333333333333332,96.08333333333333,4.5,296,306,0.0
2023-01-09T10:00:00.000000+0000,662.0,7.016666666666667,99.21666666666665,3.9,270,227,0.0
2023-01-09T11:00:00.000000+0000,661.5,7.666666666666667,95.46666666666665,2.5,264,226,2.9
2023-01-09T12:00:00.000000+0000,661.0,8.216666666666667,95.88333333333333,3.7,34,373,0.6
2023-01-09T13:00:00.000000+0000,660.7,8.016666666666667,84.31666666666666,6.9,65,292,0.0
2023-01-09T14:00:00.000000+0000,660.7,6.8500000000000005,93.46666666666665,6.4,84,143,0.0
2023-01-09T15:00:00.000000+0000,661.0,5.449999999999999,97.98333333333333,1.2,270,46,0.0
2023-01-09T16:00:00.000000+0000,661.1,4.433333333333333,94.5,2.3,169,14,0.0
2023-01-09T17:00:00.000000+0000,661.6,4.1499999999999995,96.10000000000001,2.0,184,0,0.0
2023-01-09T18:00:00.000000+0000,662.4,3.0999999999999996,94.3,1.2,159,0,0.0
2023-01-09T19:00:00.000000+0000,662.7,2.8666666666666667,80.68333333333332,2.8,131,0,0.0
2023-01-09T20:00:00.000000+0000,662.8,3.5333333333333337,79.73333333333333,5.2,134,0,0.0
2023-01-09T21:00:00.000000+0000,662.6,4.233333333333333,67.6,7.4,131,0,0.0
2023-01-09T22:00:00.000000+0000,662.3,3.566666666666667,65.35000000000001,7.0,134,0,0.0
2023-01-09T23:00:00.000000+0000,661.8,3.466666666666667,71.55,7.4,133,0,0.0
2023-01-10T00:00:00.000000+0000,661.1,2.733333333333334,68.81666666666666,9.1,131,0,0.0
2023-01-10T01:00:00.000000+0000,661.2,2.35,51.5,6.0,143,0,0.0
2023-01-10T02:00:00.000000+0000,661.3,2.1999999999999997,52.050000000000004,4.4,167,0,0.0
2023-01-10T03:00:00.000000+0000,661.3,4.233333333333333,39.53333333333333,7.9,144,0,0.0
2023-01-10T04:00:00.000000+0000,661.6,5.066666666666667,39.28333333333333,8.7,147,8,0.0
2023-01-10T05:00:00.000000+0000,662.2,7.599999999999999,41.550000000000004,7.6,134,216,0.0
2023-01-10T06:00:00.000000+0000,662.6,9.3,43.949999999999996,7.4,126,465,0.0
2023-01-10T07:00:00.000000+0000,663.0,8.533333333333333,66.46666666666665,3.1,180,693,0.0
2023-01-10T08:00:00.000000+0000,663.0,7.833333333333333,80.95,6.2,278,667,0.0
2023-01-10T09:00:00.000000+0000,662.9,7.25,84.18333333333334,8.8,285,417,0.0
2023-01-10T10:00:00.000000+0000,662.6,8.4,75.58333333333333,4.3,314,290,0.0
2023-01-10T11:00:00.000000+0000,662.0,7.800000000000001,81.19999999999999,4.4,71,370,0.0
2023-01-10T12:00:00.000000+0000,661.6,8.183333333333334,79.01666666666667,4.2,182,170,0.0
2023-01-10T13:00:00.000000+0000,661.2,8.183333333333334,76.26666666666668,5.8,61,219,0.0
2023-01-10T14:00:00.000000+0000,661.1,7.683333333333333,76.06666666666668,7.1,67,228,0.0
2023-01-10T15:00:00.000000+0000,661.3,5.300000000000001,86.96666666666665,5.2,68,101,0.0
2023-01-10T16:00:00.000000+0000,661.4,4.066666666666666,66.23333333333333,6.9,131,14,0.0
2023-01-10T17:00:00.000000+0000,662.1,3.75,51.48333333333334,4.5,164,0,0.0
2023-01-10T18:00:00.000000+0000,662.5,3.633333333333333,44.43333333333334,8.1,144,0,0.0
2023-01-10T19:00:00.000000+0000,662.8,3.6166666666666667,59.23333333333333,8.2,137,0,0.0
2023-01-10T20:00:00.000000+0000,662.6,4.116666666666667,61.25,8.3,145,0,0.0
2023-01-10T21:00:00.000000+0000,662.8,3.0833333333333335,70.01666666666667,4.2,153,0,0.0
2023-01-10T22:00:00.000000+0000,662.1,2.3000000000000003,68.76666666666667,6.7,137,0,0.0
2023-01-10T23:00:00.000000+0000,661.5,2.9166666666666665,56.98333333333333,6.5,131,0,0.0
2023-01-11T00:00:00.000000+0000,661.1,3.533333333333333,52.099999999999994,6.7,124,0,0.0
2023-01-11T01:00:00.000000+0000,661.0,2.9333333333333336,45.46666666666666,5.8,130,0,0.0
2023-01-11T02:00:00.000000+0000,660.8,2.8833333333333333,44.133333333333326,5.0,124,0,0.0
2023-01-11T03:00:00.000000+0000,661.1,4.416666666666667,38.63333333333333,6.7,123,0,0.0
2023-01-11T04:00:00.000000+0000,661.4,5.5,37.81666666666667,8.2,134,8,0.0
2023-01-11T05:00:00.000000+0000,661.8,8.000000000000002,41.81666666666666,7.8,135,213,0.0
2023-01-11T06:00:00.000000+0000,662.1,9.25,42.35,7.6,108,461,0.0
2023-01-11T07:00:00.000000+0000,662.3,10.35,47.38333333333333,6.4,106,689,0.0
2023-01-11T08:00:00.000000+0000,662.2,11.466666666666667,54.4,6.2,90,898,0.0
2023-01-11T09:00:00.000000+0000,662.1,10.116666666666665,72.96666666666665,3.8,198,1104,0.0
2023-01-11T10:00:00.000000+0000,661.6,8.933333333333335,77.91666666666667,2.3,257,722,0.0
2023-01-11T11:00:00.000000+0000,661.1,8.950000000000001,76.64999999999999,3.6,253,254,0.0
2023-01-11T12:00:00.000000+0000,660.5,8.816666666666668,72.16666666666667,4.1,266,310,0.0
2023-01-11T13:00:00.000000+0000,660.3,8.0,74.91666666666667,5.2,56,225,0.0
2023-01-11T14:00:00.000000+0000,660.0,7.683333333333334,77.03333333333333,7.8,70,176,0.0
2023-01-11T15:00:00.000000+0000,660.2,6.3,85.14999999999999,6.8,85,179,0.0
2023-01-11T16:00:00.000000+0000,660.4,5.0,82.41666666666667,7.1,121,21,0.0
2023-01-11T17:00:00.000000+0000,660.8,4.433333333333333,79.13333333333334,3.6,138,0,0.0
2023-01-11T18:00:00.000000+0000,661.0,,,,,,
2023-01-12T09:00:00.000000+0000,,9.7,49.475,,,,
2023-01-12T10:00:00.000000+0000,660.9,10.15,49.833333333333336,9.7,66,1071,0.0
2023-01-12T11:00:00.000000+0000,660.5,9.783333333333333,65.25,8.3,63,1066,0.0
2023-01-12T12:00:00.000000+0000,659.9,9.216666666666667,71.91666666666667,10.2,51,697,0.0
2023-01-12T13:00:00.000000+0000,659.6,9.333333333333332,64.73333333333333,7.8,57,558,0.0
2023-01-12T14:00:00.000000+0000,659.5,8.083333333333332,70.53333333333335,6.9,76,587,0.0
2023-01-12T15:00:00.000000+0000,659.5,6.216666666666666,77.95,7.6,97,335,0.0
2023-01-12T16:00:00.000000+0000,659.9,4.466666666666666,85.88333333333334,7.7,96,76,0.0
2023-01-12T17:00:00.000000+0000,660.5,3.233333333333334,70.03333333333335,6.2,117,0,0.0
2023-01-12T18:00:00.000000+0000,660.8,3.6999999999999997,35.68333333333333,7.4,132,0,0.0
2023-01-12T19:00:00.000000+0000,661.1,3.766666666666666,24.383333333333336,9.1,131,0,0.0
2023-01-12T20:00:00.000000+0000,661.2,3.9500000000000006,19.400000000000002,9.1,133,0,0.0
2023-01-12T21:00:00.000000+0000,661.2,3.5,25.899999999999995,9.2,129,0,0.0
2023-01-12T22:00:00.000000+0000,661.1,3.416666666666666,26.36666666666667,8.2,132,0,0.0
2023-01-12T23:00:00.000000+0000,660.5,3.1166666666666667,29.38333333333333,9.0,123,0,0.0
2023-01-13T00:00:00.000000+0000,660.1,2.983333333333333,28.866666666666664,9.9,128,0,0.0
2023-01-13T01:00:00.000000+0000,660.0,2.8000000000000003,26.28333333333333,9.7,124,0,0.0
2023-01-13T02:00:00.000000+0000,659.9,2.2833333333333337,27.283333333333335,9.6,123,0,0.0
2023-01-13T03:00:00.000000+0000,660.1,2.283333333333333,27.133333333333336,9.4,132,0,0.0
2023-01-13T04:00:00.000000+0000,660.6,3.9666666666666663,21.66666666666667,8.9,130,7,0.0
2023-01-13T05:00:00.000000+0000,661.0,6.483333333333333,21.933333333333334,10.4,126,211,0.0
